code,year,fertility
ARM,1802,7.81
ARM,1803,7.81
ARM,1804,7.81
ARM,1805,7.82
ARM,1806,7.82
ARM,1807,7.82
ARM,1808,7.83
ARM,1809,7.83
ARM,1810,7.83
ARM,1811,7.83
ARM,1812,7.84
ARM,1813,7.84
ARM,1814,7.84
ARM,1815,7.85
ARM,1816,7.85
ARM,1817,7.85
ARM,1818,7.86
ARM,1819,7.86
ARM,1820,7.86
ARM,1821,7.87
ARM,1822,7.87
ARM,1823,7.87
ARM,1824,7.88
ARM,1825,7.88
ARM,1826,7.88
ARM,1827,7.89
ARM,1828,7.89
ARM,1829,7.89
ARM,1830,7.89
ARM,1831,7.9
ARM,1832,7.9
ARM,1833,7.9
ARM,1834,7.91
ARM,1835,7.91
ARM,1836,7.91
ARM,1837,7.92
ARM,1838,7.92
ARM,1839,7.92
ARM,1840,7.93
ARM,1841,7.93
ARM,1842,7.93
ARM,1843,7.94
ARM,1844,7.94
ARM,1845,7.94
ARM,1846,7.95
ARM,1847,7.95
ARM,1848,7.95
ARM,1849,7.95
ARM,1850,7.96
ARM,1851,7.96
ARM,1852,7.96
ARM,1853,7.97
ARM,1854,7.97
ARM,1855,7.97
ARM,1856,7.98
ARM,1857,7.98
ARM,1858,7.98
ARM,1859,7.99
ARM,1860,7.99
ARM,1861,7.99
ARM,1862,8
ARM,1863,8
ARM,1864,8
ARM,1865,8.01
ARM,1866,8.01
ARM,1867,8.01
ARM,1868,8.01
ARM,1869,8.02
ARM,1870,8.02
ARM,1871,8.02
ARM,1872,8.03
ARM,1873,8.03
ARM,1874,8.03
ARM,1875,8.04
ARM,1876,8.04
ARM,1877,8.04
ARM,1878,8.05
ARM,1879,8.05
ARM,1880,8.05
ARM,1881,8.06
ARM,1882,8.06
ARM,1883,8.06
ARM,1884,8.07
ARM,1885,8.07
ARM,1886,8.07
ARM,1887,8.07
ARM,1888,8.08
ARM,1889,8.08
ARM,1890,8.08
ARM,1891,8.09
ARM,1892,8.09
ARM,1893,8.09
ARM,1894,8.1
ARM,1895,8.1
ARM,1896,8.09
ARM,1897,8.08
ARM,1898,8.07
ARM,1899,8.06
ARM,1900,8.05
ARM,1901,8.04
ARM,1902,8.03
ARM,1903,8.02
ARM,1904,8.01
ARM,1905,8
ARM,1906,7.99
ARM,1907,7.98
ARM,1908,7.97
ARM,1909,7.96
ARM,1910,7.95
ARM,1911,7.94
ARM,1912,7.93
ARM,1913,7.92
ARM,1914,7.91
ARM,1915,7.9
ARM,1916,7.89
ARM,1917,7.88
ARM,1918,7.87
ARM,1919,7.86
ARM,1920,7.85
ARM,1921,7.84
ARM,1922,7.83
ARM,1923,7.82
ARM,1924,7.81
ARM,1925,7.8
ARM,1926,7.65
ARM,1927,7.5
ARM,1928,7.34
ARM,1929,7.19
ARM,1930,7.04
ARM,1931,6.89
ARM,1932,6.74
ARM,1933,6.58
ARM,1934,6.43
ARM,1935,6.28
ARM,1936,6.13
ARM,1937,5.98
ARM,1938,5.82
ARM,1939,5.67
ARM,1940,5.52
ARM,1941,4.56
ARM,1942,3.34
ARM,1943,1.82
ARM,1944,1.74
ARM,1945,2.39
ARM,1946,3.58
ARM,1947,4.1
ARM,1948,3.63
ARM,1949,4.05
ARM,1950,4.53
ARM,1951,4.51
ARM,1952,4.49
ARM,1953,4.48
ARM,1954,4.48
ARM,1955,4.49
ARM,1956,4.51
ARM,1957,4.53
ARM,1958,4.55
ARM,1959,4.56
ARM,1960,4.55
ARM,1961,4.51
ARM,1962,4.44
ARM,1963,4.32
ARM,1964,4.16
ARM,1965,3.98
ARM,1966,3.79
ARM,1967,3.61
ARM,1968,3.45
ARM,1969,3.31
ARM,1970,3.21
ARM,1971,3.12
ARM,1972,3.03
ARM,1973,2.94
ARM,1974,2.85
ARM,1975,2.75
ARM,1976,2.65
ARM,1977,2.56
ARM,1978,2.48
ARM,1979,2.42
ARM,1980,2.39
ARM,1981,2.37
ARM,1982,2.38
ARM,1983,2.41
ARM,1984,2.44
ARM,1985,2.48
ARM,1986,2.52
ARM,1987,2.55
ARM,1988,2.57
ARM,1989,2.57
ARM,1990,2.54
ARM,1991,2.48
ARM,1992,2.4
ARM,1993,2.3
ARM,1994,2.18
ARM,1995,1.8
ARM,1996,1.8
ARM,1997,1.7
ARM,1998,1.5
ARM,1999,1.4
ARM,2000,1.3
ARM,2001,1.2
ARM,2002,1.2
ARM,2003,1.4
ARM,2004,1.4
ARM,2005,1.4
ARM,2006,1.3
ARM,2007,1.4
ARM,2008,1.4
ARM,2009,1.6
ARM,2010,1.55
ARM,2011,1.5
ARM,2012,1.47
ARM,2013,1.44
ARM,2014,1.42
ARM,2015,1.41
ABW,1800,5.64
ABW,1801,5.64
ABW,1802,5.64
ABW,1803,5.64
ABW,1804,5.64
ABW,1805,5.64
ABW,1806,5.64
ABW,1807,5.64
ABW,1808,5.64
ABW,1809,5.64
ABW,1810,5.64
ABW,1811,5.64
ABW,1812,5.64
ABW,1813,5.64
ABW,1814,5.64
ABW,1815,5.64
ABW,1816,5.64
ABW,1817,5.64
ABW,1818,5.64
ABW,1819,5.64
ABW,1820,5.64
ABW,1821,5.64
ABW,1822,5.64
ABW,1823,5.64
ABW,1824,5.64
ABW,1825,5.64
ABW,1826,5.64
ABW,1827,5.64
ABW,1828,5.64
ABW,1829,5.64
ABW,1830,5.64
ABW,1831,5.64
ABW,1832,5.64
ABW,1833,5.64
ABW,1834,5.64
ABW,1835,5.64
ABW,1836,5.64
ABW,1837,5.64
ABW,1838,5.64
ABW,1839,5.64
ABW,1840,5.64
ABW,1841,5.64
ABW,1842,5.64
ABW,1843,5.64
ABW,1844,5.64
ABW,1845,5.64
ABW,1846,5.64
ABW,1847,5.64
ABW,1848,5.64
ABW,1849,5.64
ABW,1850,5.64
ABW,1851,5.64
ABW,1852,5.64
ABW,1853,5.64
ABW,1854,5.64
ABW,1855,5.64
ABW,1856,5.64
ABW,1857,5.64
ABW,1858,5.64
ABW,1859,5.64
ABW,1860,5.64
ABW,1861,5.64
ABW,1862,5.64
ABW,1863,5.64
ABW,1864,5.64
ABW,1865,5.64
ABW,1866,5.64
ABW,1867,5.64
ABW,1868,5.64
ABW,1869,5.64
ABW,1870,5.64
ABW,1871,5.64
ABW,1872,5.64
ABW,1873,5.64
ABW,1874,5.64
ABW,1875,5.64
ABW,1876,5.64
ABW,1877,5.64
ABW,1878,5.64
ABW,1879,5.64
ABW,1880,5.64
ABW,1881,5.64
ABW,1882,5.64
ABW,1883,5.64
ABW,1884,5.64
ABW,1885,5.64
ABW,1886,5.64
ABW,1887,5.64
ABW,1888,5.64
ABW,1889,5.64
ABW,1890,5.64
ABW,1891,5.64
ABW,1892,5.64
ABW,1893,5.64
ABW,1894,5.64
ABW,1895,5.64
ABW,1896,5.64
ABW,1897,5.64
ABW,1898,5.64
ABW,1899,5.64
ABW,1900,5.64
ABW,1901,5.64
ABW,1902,5.64
ABW,1903,5.64
ABW,1904,5.64
ABW,1905,5.64
ABW,1906,5.64
ABW,1907,5.64
ABW,1908,5.64
ABW,1909,5.64
ABW,1910,5.64
ABW,1911,5.64
ABW,1912,5.64
ABW,1913,5.64
ABW,1914,5.64
ABW,1915,5.64
ABW,1916,5.64
ABW,1917,5.64
ABW,1918,5.64
ABW,1919,5.64
ABW,1920,5.64
ABW,1921,5.64
ABW,1922,5.64
ABW,1923,5.64
ABW,1924,5.64
ABW,1925,5.64
ABW,1926,5.64
ABW,1927,5.64
ABW,1928,5.64
ABW,1929,5.64
ABW,1930,5.64
ABW,1931,5.65
ABW,1932,5.66
ABW,1933,5.66
ABW,1934,5.67
ABW,1935,5.68
ABW,1936,5.69
ABW,1937,5.7
ABW,1938,5.7
ABW,1939,5.71
ABW,1940,5.72
ABW,1941,5.73
ABW,1942,5.74
ABW,1943,5.74
ABW,1944,5.75
ABW,1945,5.76
ABW,1946,5.77
ABW,1947,5.78
ABW,1948,5.78
ABW,1949,5.79
ABW,1950,5.8
ABW,1951,5.77
ABW,1952,5.7
ABW,1953,5.62
ABW,1954,5.53
ABW,1955,5.44
ABW,1956,5.33
ABW,1957,5.22
ABW,1958,5.1
ABW,1959,4.97
ABW,1960,4.82
ABW,1961,4.66
ABW,1962,4.47
ABW,1963,4.27
ABW,1964,4.06
ABW,1965,3.84
ABW,1966,3.63
ABW,1967,3.42
ABW,1968,3.23
ABW,1969,3.05
ABW,1970,2.91
ABW,1971,2.79
ABW,1972,2.69
ABW,1973,2.61
ABW,1974,2.55
ABW,1975,2.51
ABW,1976,2.47
ABW,1977,2.45
ABW,1978,2.43
ABW,1979,2.41
ABW,1980,2.39
ABW,1981,2.38
ABW,1982,2.36
ABW,1983,2.35
ABW,1984,2.34
ABW,1985,2.33
ABW,1986,2.32
ABW,1987,2.31
ABW,1988,2.29
ABW,1989,2.27
ABW,1990,2.25
ABW,1991,2.22
ABW,1992,2.19
ABW,1993,2.15
ABW,1994,2.11
ABW,1995,2.06
ABW,1996,2.02
ABW,1997,1.98
ABW,1998,1.94
ABW,1999,1.91
ABW,2000,1.87
ABW,2001,1.85
ABW,2002,1.83
ABW,2003,1.81
ABW,2004,1.79
ABW,2005,1.77
ABW,2006,1.75
ABW,2007,1.74
ABW,2008,1.73
ABW,2009,1.71
ABW,2010,1.7
ABW,2011,1.69
ABW,2012,1.68
ABW,2013,1.67
ABW,2014,1.67
ABW,2015,1.66
AUS,1800,6.5
AUS,1801,6.48
AUS,1802,6.46
AUS,1803,6.44
AUS,1804,6.42
AUS,1805,6.4
AUS,1806,6.38
AUS,1807,6.36
AUS,1808,6.34
AUS,1809,6.32
AUS,1810,6.3
AUS,1811,6.28
AUS,1812,6.26
AUS,1813,6.24
AUS,1814,6.22
AUS,1815,6.2
AUS,1816,6.18
AUS,1817,6.16
AUS,1818,6.14
AUS,1819,6.12
AUS,1820,6.1
AUS,1821,6.08
AUS,1822,6.06
AUS,1823,6.04
AUS,1824,6.02
AUS,1825,6
AUS,1826,5.96
AUS,1827,5.92
AUS,1828,5.87
AUS,1829,5.83
AUS,1830,5.79
AUS,1831,5.75
AUS,1832,5.7
AUS,1833,5.66
AUS,1834,5.62
AUS,1835,5.58
AUS,1836,5.54
AUS,1837,5.49
AUS,1838,5.45
AUS,1839,5.41
AUS,1840,5.37
AUS,1841,5.32
AUS,1842,5.28
AUS,1843,5.24
AUS,1844,5.2
AUS,1845,5.16
AUS,1846,5.11
AUS,1847,5.07
AUS,1848,5.03
AUS,1849,4.99
AUS,1850,4.94
AUS,1851,5.01
AUS,1852,4.7
AUS,1853,5.03
AUS,1854,4.86
AUS,1855,5.32
AUS,1856,5.19
AUS,1857,5.63
AUS,1858,5.71
AUS,1859,5.75
AUS,1860,5.71
AUS,1861,5.67
AUS,1862,5.8
AUS,1863,5.59
AUS,1864,5.75
AUS,1865,5.64
AUS,1866,5.33
AUS,1867,5.41
AUS,1868,5.43
AUS,1869,5.19
AUS,1870,5.19
AUS,1871,5.09
AUS,1872,4.97
AUS,1873,5.01
AUS,1874,4.93
AUS,1875,4.81
AUS,1876,4.81
AUS,1877,4.69
AUS,1878,4.74
AUS,1879,4.8
AUS,1880,4.73
AUS,1881,4.73
AUS,1882,4.62
AUS,1883,4.66
AUS,1884,4.77
AUS,1885,4.78
AUS,1886,4.74
AUS,1887,4.77
AUS,1888,4.76
AUS,1889,4.65
AUS,1890,4.69
AUS,1891,4.62
AUS,1892,4.52
AUS,1893,4.4
AUS,1894,4.13
AUS,1895,4.07
AUS,1896,3.81
AUS,1897,3.78
AUS,1898,3.64
AUS,1899,3.66
AUS,1900,3.66
AUS,1901,3.64
AUS,1902,3.58
AUS,1903,3.39
AUS,1904,3.54
AUS,1905,3.51
AUS,1906,3.35
AUS,1907,3.35
AUS,1908,3.35
AUS,1909,3.35
AUS,1910,3.35
AUS,1911,3.51
AUS,1912,3.51
AUS,1913,3.51
AUS,1914,3.51
AUS,1915,3.51
AUS,1916,3.07
AUS,1917,3.07
AUS,1918,3.07
AUS,1919,3.07
AUS,1920,3.07
AUS,1921,3.12
AUS,1922,3.11
AUS,1923,3.02
AUS,1924,2.97
AUS,1925,2.95
AUS,1926,2.85
AUS,1927,2.8
AUS,1928,2.77
AUS,1929,2.64
AUS,1930,2.58
AUS,1931,2.36
AUS,1932,2.19
AUS,1933,2.17
AUS,1934,2.11
AUS,1935,2.12
AUS,1936,2.18
AUS,1937,2.21
AUS,1938,2.21
AUS,1939,2.22
AUS,1940,2.26
AUS,1941,2.36
AUS,1942,2.38
AUS,1943,2.57
AUS,1944,2.63
AUS,1945,2.74
AUS,1946,2.99
AUS,1947,3.08
AUS,1948,2.99
AUS,1949,2.99
AUS,1950,3.07
AUS,1951,3.06
AUS,1952,3.18
AUS,1953,3.19
AUS,1954,3.19
AUS,1955,3.28
AUS,1956,3.33
AUS,1957,3.42
AUS,1958,3.42
AUS,1959,3.44
AUS,1960,3.45
AUS,1961,3.55
AUS,1962,3.43
AUS,1963,3.34
AUS,1964,3.15
AUS,1965,2.97
AUS,1966,2.89
AUS,1967,2.85
AUS,1968,2.89
AUS,1969,2.89
AUS,1970,2.86
AUS,1971,2.95
AUS,1972,2.74
AUS,1973,2.49
AUS,1974,2.32
AUS,1975,2.15
AUS,1976,2.06
AUS,1977,2.01
AUS,1978,1.95
AUS,1979,1.91
AUS,1980,1.89
AUS,1981,1.94
AUS,1982,1.93
AUS,1983,1.92
AUS,1984,1.84
AUS,1985,1.92
AUS,1986,1.87
AUS,1987,1.85
AUS,1988,1.83
AUS,1989,1.84
AUS,1990,1.9
AUS,1991,1.85
AUS,1992,1.89
AUS,1993,1.86
AUS,1994,1.84
AUS,1995,1.82
AUS,1996,1.8
AUS,1997,1.78
AUS,1998,1.76
AUS,1999,1.76
AUS,2000,1.76
AUS,2001,1.73
AUS,2002,1.76
AUS,2003,1.75
AUS,2004,1.76
AUS,2005,1.79
AUS,2006,1.82
AUS,2007,1.92
AUS,2008,1.96
AUS,2009,1.9
AUS,2010,1.89
AUS,2011,1.88
AUS,2012,1.89
AUS,2013,1.88
AUS,2014,1.88
AUS,2015,1.88
AUT,1800,5.1
AUT,1801,5.1
AUT,1802,5.1
AUT,1803,5.1
AUT,1804,5.1
AUT,1805,5.1
AUT,1806,5.1
AUT,1807,5.1
AUT,1808,5.1
AUT,1809,5.1
AUT,1810,5.1
AUT,1811,5.1
AUT,1812,5.1
AUT,1813,5.1
AUT,1814,5.1
AUT,1815,5.1
AUT,1816,5.1
AUT,1817,5.1
AUT,1818,5.1
AUT,1819,5.1
AUT,1820,5.1
AUT,1821,5.1
AUT,1822,5.1
AUT,1823,5.1
AUT,1824,5.1
AUT,1825,5.1
AUT,1826,5.1
AUT,1827,5.1
AUT,1828,5.1
AUT,1829,5.1
AUT,1830,5.1
AUT,1831,5.1
AUT,1832,5.1
AUT,1833,5.1
AUT,1834,5.1
AUT,1835,5.1
AUT,1836,5.1
AUT,1837,5.1
AUT,1838,5.1
AUT,1839,5.1
AUT,1840,5.1
AUT,1841,5.1
AUT,1842,5.1
AUT,1843,5.1
AUT,1844,5.1
AUT,1845,5.1
AUT,1846,5.1
AUT,1847,5.1
AUT,1848,5.1
AUT,1849,5.1
AUT,1850,5.1
AUT,1851,5.1
AUT,1852,5.1
AUT,1853,5.1
AUT,1854,5.1
AUT,1855,5.1
AUT,1856,5.1
AUT,1857,5.1
AUT,1858,5.1
AUT,1859,5.1
AUT,1860,5.1
AUT,1861,5.06
AUT,1862,5.02
AUT,1863,4.98
AUT,1864,4.94
AUT,1865,4.89
AUT,1866,4.85
AUT,1867,4.81
AUT,1868,4.77
AUT,1869,4.73
AUT,1870,4.69
AUT,1871,4.65
AUT,1872,4.75
AUT,1873,4.83
AUT,1874,4.8
AUT,1875,4.81
AUT,1876,4.92
AUT,1877,4.72
AUT,1878,4.61
AUT,1879,4.61
AUT,1880,4.62
AUT,1881,4.55
AUT,1882,4.56
AUT,1883,4.51
AUT,1884,4.58
AUT,1885,4.49
AUT,1886,4.51
AUT,1887,4.49
AUT,1888,4.43
AUT,1889,4.44
AUT,1890,4.24
AUT,1891,4.48
AUT,1892,4.31
AUT,1893,4.36
AUT,1894,4.34
AUT,1895,4.4
AUT,1896,4.4
AUT,1897,4.33
AUT,1898,4.35
AUT,1899,4.35
AUT,1900,4.33
AUT,1901,4.34
AUT,1902,4.35
AUT,1903,4.13
AUT,1904,4.17
AUT,1905,3.99
AUT,1906,4.01
AUT,1907,3.89
AUT,1908,3.83
AUT,1909,3.8
AUT,1910,3.69
AUT,1911,3.5
AUT,1912,3.5
AUT,1913,3.33
AUT,1914,3.2
AUT,1915,3.07
AUT,1916,2.94
AUT,1917,2.81
AUT,1918,2.68
AUT,1919,2.55
AUT,1920,3.14
AUT,1921,3.21
AUT,1922,3.19
AUT,1923,3.1
AUT,1924,2.99
AUT,1925,2.85
AUT,1926,2.66
AUT,1927,2.47
AUT,1928,2.43
AUT,1929,2.32
AUT,1930,2.32
AUT,1931,2.19
AUT,1932,2.1
AUT,1933,1.97
AUT,1934,1.87
AUT,1935,1.81
AUT,1936,1.8
AUT,1937,1.54
AUT,1938,1.92
AUT,1939,2.86
AUT,1940,2.7
AUT,1941,2.53
AUT,1942,2.37
AUT,1943,2.21
AUT,1944,2.04
AUT,1945,1.88
AUT,1946,1.88
AUT,1947,1.87
AUT,1948,1.87
AUT,1949,1.87
AUT,1950,1.87
AUT,1951,2.02
AUT,1952,2.06
AUT,1953,2.09
AUT,1954,2.16
AUT,1955,2.29
AUT,1956,2.49
AUT,1957,2.57
AUT,1958,2.6
AUT,1959,2.69
AUT,1960,2.7
AUT,1961,2.79
AUT,1962,2.8
AUT,1963,2.82
AUT,1964,2.8
AUT,1965,2.7
AUT,1966,2.66
AUT,1967,2.62
AUT,1968,2.59
AUT,1969,2.49
AUT,1970,2.29
AUT,1971,2.2
AUT,1972,2.09
AUT,1973,1.94
AUT,1974,1.91
AUT,1975,1.83
AUT,1976,1.69
AUT,1977,1.63
AUT,1978,1.6
AUT,1979,1.6
AUT,1980,1.65
AUT,1981,1.67
AUT,1982,1.66
AUT,1983,1.56
AUT,1984,1.52
AUT,1985,1.47
AUT,1986,1.45
AUT,1987,1.43
AUT,1988,1.45
AUT,1989,1.45
AUT,1990,1.46
AUT,1991,1.51
AUT,1992,1.51
AUT,1993,1.5
AUT,1994,1.47
AUT,1995,1.42
AUT,1996,1.45
AUT,1997,1.39
AUT,1998,1.37
AUT,1999,1.34
AUT,2000,1.37
AUT,2001,1.33
AUT,2002,1.39
AUT,2003,1.38
AUT,2004,1.42
AUT,2005,1.41
AUT,2006,1.41
AUT,2007,1.38
AUT,2008,1.41
AUT,2009,1.39
AUT,2010,1.44
AUT,2011,1.44
AUT,2012,1.46
AUT,2013,1.47
AUT,2014,1.48
AUT,2015,1.5
AZE,1800,8.1
AZE,1801,8.1
AZE,1802,8.1
AZE,1803,8.1
AZE,1804,8.1
AZE,1805,8.1
AZE,1806,8.1
AZE,1807,8.1
AZE,1808,8.1
AZE,1809,8.1
AZE,1810,8.1
AZE,1811,8.1
AZE,1812,8.1
AZE,1813,8.1
AZE,1814,8.1
AZE,1815,8.1
AZE,1816,8.1
AZE,1817,8.1
AZE,1818,8.1
AZE,1819,8.1
AZE,1820,8.1
AZE,1821,8.1
AZE,1822,8.1
AZE,1823,8.1
AZE,1824,8.1
AZE,1825,8.1
AZE,1826,8.1
AZE,1827,8.1
AZE,1828,8.1
AZE,1829,8.1
AZE,1830,8.1
AZE,1831,8.1
AZE,1832,8.1
AZE,1833,8.1
AZE,1834,8.1
AZE,1835,8.1
AZE,1836,8.1
AZE,1837,8.1
AZE,1838,8.1
AZE,1839,8.1
AZE,1840,8.1
AZE,1841,8.1
AZE,1842,8.1
AZE,1843,8.1
AZE,1844,8.1
AZE,1845,8.1
AZE,1846,8.1
AZE,1847,8.1
AZE,1848,8.1
AZE,1849,8.1
AZE,1850,8.1
AZE,1851,8.1
AZE,1852,8.1
AZE,1853,8.1
AZE,1854,8.1
AZE,1855,8.1
AZE,1856,8.1
AZE,1857,8.1
AZE,1858,8.1
AZE,1859,8.1
AZE,1860,8.1
AZE,1861,8.1
AZE,1862,8.1
AZE,1863,8.1
AZE,1864,8.1
AZE,1865,8.1
AZE,1866,8.1
AZE,1867,8.1
AZE,1868,8.1
AZE,1869,8.1
AZE,1870,8.1
AZE,1871,8.1
AZE,1872,8.1
AZE,1873,8.1
AZE,1874,8.1
AZE,1875,8.1
AZE,1876,8.1
AZE,1877,8.1
AZE,1878,8.1
AZE,1879,8.1
AZE,1880,8.1
AZE,1881,8.1
AZE,1882,8.1
AZE,1883,8.1
AZE,1884,8.1
AZE,1885,8.1
AZE,1886,8.1
AZE,1887,8.1
AZE,1888,8.1
AZE,1889,8.1
AZE,1890,8.1
AZE,1891,8.1
AZE,1892,8.1
AZE,1893,8.1
AZE,1894,8.1
AZE,1895,8.1
AZE,1896,8.07
AZE,1897,8.04
AZE,1898,8.01
AZE,1899,7.98
AZE,1900,7.95
AZE,1901,7.92
AZE,1902,7.89
AZE,1903,7.86
AZE,1904,7.83
AZE,1905,7.8
AZE,1906,7.77
AZE,1907,7.74
AZE,1908,7.71
AZE,1909,7.68
AZE,1910,7.65
AZE,1911,7.62
AZE,1912,7.59
AZE,1913,7.56
AZE,1914,7.53
AZE,1915,7.5
AZE,1916,7.47
AZE,1917,7.44
AZE,1918,7.41
AZE,1919,7.38
AZE,1920,7.35
AZE,1921,7.32
AZE,1922,7.29
AZE,1923,7.26
AZE,1924,7.23
AZE,1925,7.2
AZE,1926,7.14
AZE,1927,7.08
AZE,1928,7.01
AZE,1929,6.95
AZE,1930,6.89
AZE,1931,6.83
AZE,1932,6.76
AZE,1933,6.7
AZE,1934,6.64
AZE,1935,6.58
AZE,1936,6.52
AZE,1937,6.45
AZE,1938,6.39
AZE,1939,6.33
AZE,1940,6.27
AZE,1941,6.2
AZE,1942,6.14
AZE,1943,6.08
AZE,1944,6.02
AZE,1945,5.96
AZE,1946,5.89
AZE,1947,5.83
AZE,1948,5.77
AZE,1949,5.71
AZE,1950,5.64
AZE,1951,5.59
AZE,1952,5.51
AZE,1953,5.44
AZE,1954,5.41
AZE,1955,5.39
AZE,1956,5.4
AZE,1957,5.43
AZE,1958,5.48
AZE,1959,5.53
AZE,1960,5.57
AZE,1961,5.6
AZE,1962,5.59
AZE,1963,5.55
AZE,1964,5.47
AZE,1965,5.35
AZE,1966,5.21
AZE,1967,5.06
AZE,1968,4.9
AZE,1969,4.75
AZE,1970,4.61
AZE,1971,4.48
AZE,1972,4.35
AZE,1973,4.22
AZE,1974,4.08
AZE,1975,3.95
AZE,1976,3.81
AZE,1977,3.68
AZE,1978,3.54
AZE,1979,3.41
AZE,1980,3.29
AZE,1981,3.18
AZE,1982,3.09
AZE,1983,3.03
AZE,1984,2.98
AZE,1985,2.95
AZE,1986,2.95
AZE,1987,2.95
AZE,1988,2.96
AZE,1989,2.97
AZE,1990,2.97
AZE,1991,2.94
AZE,1992,2.88
AZE,1993,2.8
AZE,1994,2.69
AZE,1995,2.56
AZE,1996,2.43
AZE,1997,2.3
AZE,1998,2.19
AZE,1999,2.11
AZE,2000,2.05
AZE,2001,2.01
AZE,2002,2
AZE,2003,1.99
AZE,2004,1.99
AZE,2005,1.99
AZE,2006,1.99
AZE,2007,1.99
AZE,2008,1.99
AZE,2009,1.98
AZE,2010,1.97
AZE,2011,1.96
AZE,2012,1.94
AZE,2013,1.92
AZE,2014,1.91
AZE,2015,1.89
BHS,1800,5.9
BHS,1801,5.9
BHS,1802,5.9
BHS,1803,5.9
BHS,1804,5.9
BHS,1805,5.9
BHS,1806,5.9
BHS,1807,5.9
BHS,1808,5.9
BHS,1809,5.9
BHS,1810,5.9
BHS,1811,5.9
BHS,1812,5.9
BHS,1813,5.9
BHS,1814,5.9
BHS,1815,5.9
BHS,1816,5.9
BHS,1817,5.9
BHS,1818,5.9
BHS,1819,5.9
BHS,1820,5.9
BHS,1821,5.9
BHS,1822,5.9
BHS,1823,5.9
BHS,1824,5.9
BHS,1825,5.9
BHS,1826,5.9
BHS,1827,5.9
BHS,1828,5.9
BHS,1829,5.9
BHS,1830,5.9
BHS,1831,5.9
BHS,1832,5.9
BHS,1833,5.9
BHS,1834,5.9
BHS,1835,5.9
BHS,1836,5.9
BHS,1837,5.9
BHS,1838,5.9
BHS,1839,5.9
BHS,1840,5.9
BHS,1841,5.9
BHS,1842,5.9
BHS,1843,5.9
BHS,1844,5.9
BHS,1845,5.9
BHS,1846,5.9
BHS,1847,5.9
BHS,1848,5.9
BHS,1849,5.9
BHS,1850,5.9
BHS,1851,5.9
BHS,1852,5.9
BHS,1853,5.9
BHS,1854,5.9
BHS,1855,5.9
BHS,1856,5.9
BHS,1857,5.9
BHS,1858,5.9
BHS,1859,5.9
BHS,1860,5.9
BHS,1861,5.9
BHS,1862,5.9
BHS,1863,5.9
BHS,1864,5.9
BHS,1865,5.9
BHS,1866,5.9
BHS,1867,5.9
BHS,1868,5.9
BHS,1869,5.9
BHS,1870,5.9
BHS,1871,5.9
BHS,1872,5.9
BHS,1873,5.9
BHS,1874,5.9
BHS,1875,5.9
BHS,1876,5.9
BHS,1877,5.9
BHS,1878,5.9
BHS,1879,5.9
BHS,1880,5.9
BHS,1881,5.9
BHS,1882,5.9
BHS,1883,5.9
BHS,1884,5.9
BHS,1885,5.9
BHS,1886,5.9
BHS,1887,5.9
BHS,1888,5.9
BHS,1889,5.9
BHS,1890,5.9
BHS,1891,5.9
BHS,1892,5.9
BHS,1893,5.9
BHS,1894,5.9
BHS,1895,5.9
BHS,1896,5.9
BHS,1897,5.9
BHS,1898,5.9
BHS,1899,5.9
BHS,1900,5.9
BHS,1901,5.9
BHS,1902,5.9
BHS,1903,5.9
BHS,1904,5.9
BHS,1905,5.9
BHS,1906,5.9
BHS,1907,5.9
BHS,1908,5.9
BHS,1909,5.9
BHS,1910,5.9
BHS,1911,5.9
BHS,1912,5.9
BHS,1913,5.9
BHS,1914,5.9
BHS,1915,5.9
BHS,1916,5.9
BHS,1917,5.9
BHS,1918,5.9
BHS,1919,5.9
BHS,1920,5.9
BHS,1921,5.9
BHS,1922,5.9
BHS,1923,5.9
BHS,1924,5.9
BHS,1925,5.9
BHS,1926,5.82
BHS,1927,5.75
BHS,1928,5.67
BHS,1929,5.59
BHS,1930,5.52
BHS,1931,5.44
BHS,1932,5.36
BHS,1933,5.28
BHS,1934,5.21
BHS,1935,5.13
BHS,1936,5.05
BHS,1937,4.98
BHS,1938,4.9
BHS,1939,4.82
BHS,1940,4.75
BHS,1941,4.67
BHS,1942,4.59
BHS,1943,4.52
BHS,1944,4.44
BHS,1945,4.36
BHS,1946,4.29
BHS,1947,4.21
BHS,1948,4.13
BHS,1949,4.05
BHS,1950,3.98
BHS,1951,3.99
BHS,1952,4.02
BHS,1953,4.06
BHS,1954,4.12
BHS,1955,4.18
BHS,1956,4.25
BHS,1957,4.32
BHS,1958,4.4
BHS,1959,4.46
BHS,1960,4.5
BHS,1961,4.5
BHS,1962,4.45
BHS,1963,4.36
BHS,1964,4.22
BHS,1965,4.06
BHS,1966,3.89
BHS,1967,3.75
BHS,1968,3.64
BHS,1969,3.57
BHS,1970,3.53
BHS,1971,3.5
BHS,1972,3.47
BHS,1973,3.41
BHS,1974,3.33
BHS,1975,3.23
BHS,1976,3.14
BHS,1977,3.06
BHS,1978,3.01
BHS,1979,2.99
BHS,1980,2.99
BHS,1981,2.99
BHS,1982,2.99
BHS,1983,2.97
BHS,1984,2.92
BHS,1985,2.86
BHS,1986,2.79
BHS,1987,2.73
BHS,1988,2.68
BHS,1989,2.65
BHS,1990,2.64
BHS,1991,2.63
BHS,1992,2.62
BHS,1993,2.6
BHS,1994,2.57
