code,year,life_expectancy
ARG,1940,59.1
ARG,1941,59.7
ARG,1942,60.3
ARG,1943,60.9
ARG,1944,61.49
ARG,1945,62.09
ARG,1946,61.99
ARG,1947,61.9
ARG,1948,61.8
ARG,1949,61.7
ARG,1950,61.61
ARG,1951,61.93
ARG,1952,62.54
ARG,1953,63.1
ARG,1954,63.59
ARG,1955,64.03
ARG,1956,64.41
ARG,1957,64.73
ARG,1958,65
ARG,1959,65.22
ARG,1960,65.39
ARG,1961,65.53
ARG,1962,65.64
ARG,1963,65.74
ARG,1964,65.84
ARG,1965,65.95
ARG,1966,66.08
ARG,1967,66.26
ARG,1968,66.47
ARG,1969,66.72
ARG,1970,67.01
ARG,1971,67.32
ARG,1972,67.64
ARG,1973,67.96
ARG,1974,68.28
ARG,1975,68.6
ARG,1976,68.92
ARG,1977,69.24
ARG,1978,69.57
ARG,1979,69.89
ARG,1980,70.2
ARG,1981,70.51
ARG,1982,70.78
ARG,1983,71.04
ARG,1984,71.26
ARG,1985,71.46
ARG,1986,71.66
ARG,1987,71.84
ARG,1988,72.05
ARG,1989,72.26
ARG,1990,72.5
ARG,1991,72.7
ARG,1992,72.8
ARG,1993,73.1
ARG,1994,73.4
ARG,1995,73.5
ARG,1996,73.5
ARG,1997,73.6
ARG,1998,73.8
ARG,1999,73.9
ARG,2000,74.2
ARG,2001,74.3
ARG,2002,74.3
ARG,2003,74.5
ARG,2004,75
ARG,2005,75.3
ARG,2006,75.3
ARG,2007,75.2
ARG,2008,75.4
ARG,2009,75.6
ARG,2010,75.8
ARG,2011,76
ARG,2012,76.1
ARG,2013,76.2
ARG,2014,76.3
ARG,2015,76.5
ARG,2016,76.7
ARM,1800,34
ARM,1801,34
ARM,1802,34
ARM,1803,34
ARM,1804,34
ARM,1805,34
ARM,1806,34
ARM,1807,34
ARM,1808,34
ARM,1809,34
ARM,1810,34
ARM,1811,34
ARM,1812,34
ARM,1813,34
ARM,1814,34
ARM,1815,34
ARM,1816,34
ARM,1817,34
ARM,1818,34
ARM,1819,34
ARM,1820,34
ARM,1821,34
ARM,1822,34
ARM,1823,34
ARM,1824,34
ARM,1825,34
ARM,1826,34
ARM,1827,34
ARM,1828,34
ARM,1829,34
ARM,1830,34
ARM,1831,34
ARM,1832,34
ARM,1833,34
ARM,1834,34
ARM,1835,34
ARM,1836,34
ARM,1837,34
ARM,1838,34
ARM,1839,34
ARM,1840,34
ARM,1841,34
ARM,1842,34
ARM,1843,34
ARM,1844,34
ARM,1845,34
ARM,1846,34
ARM,1847,34
ARM,1848,34
ARM,1849,34
ARM,1850,34
ARM,1851,34
ARM,1852,34
ARM,1853,34
ARM,1854,34
ARM,1855,34
ARM,1856,34
ARM,1857,34
ARM,1858,34
ARM,1859,34
ARM,1860,34
ARM,1861,34
ARM,1862,34
ARM,1863,34
ARM,1864,33.47
ARM,1865,32.95
ARM,1866,32.42
ARM,1867,31.9
ARM,1868,31.38
ARM,1869,31.42
ARM,1870,31.46
ARM,1871,31.51
ARM,1872,31.55
ARM,1873,31.6
ARM,1874,31.8
ARM,1875,32
ARM,1876,32.2
ARM,1877,32.4
ARM,1878,32.6
ARM,1879,32.8
ARM,1880,33
ARM,1881,33.2
ARM,1882,33.4
ARM,1883,33.6
ARM,1884,33.8
ARM,1885,34
ARM,1886,34.2
ARM,1887,34.4
ARM,1888,34.6
ARM,1889,34.8
ARM,1890,35
ARM,1891,35.2
ARM,1892,35.4
ARM,1893,35.6
ARM,1894,35.8
ARM,1895,36
ARM,1896,36.2
ARM,1897,36.4
ARM,1898,36.23
ARM,1899,36.06
ARM,1900,35.9
ARM,1901,36.15
ARM,1902,36.4
ARM,1903,36.65
ARM,1904,36.9
ARM,1905,37.15
ARM,1906,37.4
ARM,1907,37.65
ARM,1908,37.9
ARM,1909,38.15
ARM,1910,38.4
ARM,1911,41.35
ARM,1912,41.78
ARM,1913,39.61
ARM,1914,39.2
ARM,1915,38.8
ARM,1916,38.8
ARM,1917,35.8
ARM,1918,27
ARM,1919,37
ARM,1920,28
ARM,1921,38
ARM,1922,39
ARM,1923,39.87
ARM,1924,42.37
ARM,1925,41.47
ARM,1926,44.67
ARM,1927,44
ARM,1928,45.51
ARM,1929,44.27
ARM,1930,43.58
ARM,1931,42
ARM,1932,39.5
ARM,1933,33
ARM,1934,45.95
ARM,1935,47.5
ARM,1936,49.17
ARM,1937,48.18
ARM,1938,49.87
ARM,1939,52.27
ARM,1940,49.8
ARM,1941,28.04
ARM,1942,24.59
ARM,1943,22.63
ARM,1944,30.18
ARM,1945,39.72
ARM,1946,57.07
ARM,1947,49.11
ARM,1948,57.23
ARM,1949,60.07
ARM,1950,62.41
ARM,1951,62.67
ARM,1952,63.13
ARM,1953,63.6
ARM,1954,64.07
ARM,1955,64.54
ARM,1956,65
ARM,1957,65.45
ARM,1958,65.92
ARM,1959,66.39
ARM,1960,66.86
ARM,1961,67.33
ARM,1962,67.82
ARM,1963,68.3
ARM,1964,68.78
ARM,1965,69.26
ARM,1966,69.74
ARM,1967,70.22
ARM,1968,70.67
ARM,1969,71.1
ARM,1970,71.47
ARM,1971,71.79
ARM,1972,72.02
ARM,1973,72.19
ARM,1974,72.28
ARM,1975,72.33
ARM,1976,72.38
ARM,1977,72.44
ARM,1978,72.53
ARM,1979,72.63
ARM,1980,72.72
ARM,1981,72.73
ARM,1982,72.64
ARM,1983,72.43
ARM,1984,72.1
ARM,1985,71.7
ARM,1986,71.24
ARM,1987,70.82
ARM,1988,70.46
ARM,1989,70.22
ARM,1990,70.1
ARM,1991,69.7
ARM,1992,68.8
ARM,1993,68.3
ARM,1994,68.6
ARM,1995,69.1
ARM,1996,69.4
ARM,1997,70
ARM,1998,70.5
ARM,1999,70.8
ARM,2000,71.3
ARM,2001,71.4
ARM,2002,71.6
ARM,2003,71.5
ARM,2004,71.8
ARM,2005,71.8
ARM,2006,71.7
ARM,2007,72.3
ARM,2008,72.3
ARM,2009,72.6
ARM,2010,73
ARM,2011,73.5
ARM,2012,73.9
ARM,2013,74.3
ARM,2014,74.5
ARM,2015,74.7
ARM,2016,74.9
ABW,1800,34.42
ABW,1801,34.42
ABW,1802,34.42
ABW,1803,34.42
ABW,1804,34.42
ABW,1805,34.42
ABW,1806,34.42
ABW,1807,34.42
ABW,1808,34.42
ABW,1809,34.42
ABW,1810,34.42
ABW,1811,34.42
ABW,1812,34.42
ABW,1813,34.42
ABW,1814,34.42
ABW,1815,34.42
ABW,1816,34.42
ABW,1817,34.42
ABW,1818,34.42
ABW,1819,34.42
ABW,1820,34.42
ABW,1821,34.42
ABW,1822,34.42
ABW,1823,34.42
ABW,1824,34.42
ABW,1825,34.42
ABW,1826,34.42
ABW,1827,34.42
ABW,1828,34.42
ABW,1829,34.42
ABW,1830,34.42
ABW,1831,34.42
ABW,1832,34.42
ABW,1833,34.42
ABW,1834,34.42
ABW,1835,34.42
ABW,1836,34.42
ABW,1837,34.42
ABW,1838,34.42
ABW,1839,34.42
ABW,1840,34.42
ABW,1841,34.42
ABW,1842,34.42
ABW,1843,34.42
ABW,1844,34.42
ABW,1845,34.42
ABW,1846,34.42
ABW,1847,34.42
ABW,1848,34.42
ABW,1849,34.42
ABW,1850,34.42
ABW,1851,34.42
ABW,1852,34.42
ABW,1853,34.42
ABW,1854,34.42
ABW,1855,34.42
ABW,1856,34.42
ABW,1857,34.42
ABW,1858,34.42
ABW,1859,34.42
ABW,1860,34.42
ABW,1861,34.42
ABW,1862,34.42
ABW,1863,34.42
ABW,1864,34.42
ABW,1865,34.42
ABW,1866,34.42
ABW,1867,34.42
ABW,1868,34.42
ABW,1869,34.42
ABW,1870,34.42
ABW,1871,34.42
ABW,1872,34.42
ABW,1873,34.42
ABW,1874,34.42
ABW,1875,34.42
ABW,1876,34.42
ABW,1877,34.42
ABW,1878,34.42
ABW,1879,34.42
ABW,1880,34.42
ABW,1881,34.42
ABW,1882,34.42
ABW,1883,34.42
ABW,1884,34.42
ABW,1885,34.42
ABW,1886,34.42
ABW,1887,34.42
ABW,1888,34.42
ABW,1889,34.42
ABW,1890,34.42
ABW,1891,34.42
ABW,1892,34.42
ABW,1893,34.42
ABW,1894,34.42
ABW,1895,34.42
ABW,1896,34.42
ABW,1897,34.42
ABW,1898,34.42
ABW,1899,34.42
ABW,1900,34.42
ABW,1901,34.42
ABW,1902,34.42
ABW,1903,34.42
ABW,1904,34.42
ABW,1905,34.42
ABW,1906,34.42
ABW,1907,34.42
ABW,1908,34.42
ABW,1909,34.42
ABW,1910,34.42
ABW,1911,34.42
ABW,1912,34.42
ABW,1913,34.42
ABW,1914,34.42
ABW,1915,34.42
ABW,1916,34.42
ABW,1917,34.42
ABW,1918,22.32
ABW,1919,34.42
ABW,1920,34.42
ABW,1921,34.42
ABW,1922,35.25
ABW,1923,36.07
ABW,1924,36.9
ABW,1925,37.73
ABW,1926,38.56
ABW,1927,39.38
ABW,1928,40.21
ABW,1929,41.04
ABW,1930,41.87
ABW,1931,42.69
ABW,1932,43.52
ABW,1933,44.35
ABW,1934,45.18
ABW,1935,46.01
ABW,1936,46.83
ABW,1937,47.66
ABW,1938,48.49
ABW,1939,49.32
ABW,1940,50.14
ABW,1941,50.97
ABW,1942,51.8
ABW,1943,52.63
ABW,1944,53.45
ABW,1945,54.28
ABW,1946,55.11
ABW,1947,55.94
ABW,1948,56.76
ABW,1949,57.59
ABW,1950,58.42
ABW,1951,58.96
ABW,1952,60.01
ABW,1953,60.98
ABW,1954,61.87
ABW,1955,62.69
ABW,1956,63.42
ABW,1957,64.09
ABW,1958,64.68
ABW,1959,65.2
ABW,1960,65.66
ABW,1961,66.07
ABW,1962,66.44
ABW,1963,66.79
ABW,1964,67.11
ABW,1965,67.44
ABW,1966,67.76
ABW,1967,68.1
ABW,1968,68.44
ABW,1969,68.78
ABW,1970,69.14
ABW,1971,69.5
ABW,1972,69.85
ABW,1973,70.19
ABW,1974,70.52
ABW,1975,70.83
ABW,1976,71.14
ABW,1977,71.44
ABW,1978,71.74
ABW,1979,72.02
ABW,1980,72.29
ABW,1981,72.54
ABW,1982,72.75
ABW,1983,72.93
ABW,1984,73.07
ABW,1985,73.18
ABW,1986,73.26
ABW,1987,73.33
ABW,1988,73.38
ABW,1989,73.43
ABW,1990,73.47
ABW,1991,73.51
ABW,1992,73.54
ABW,1993,73.57
ABW,1994,73.6
ABW,1995,73.62
ABW,1996,73.65
ABW,1997,73.67
ABW,1998,73.7
ABW,1999,73.73
ABW,2000,73.78
ABW,2001,73.85
ABW,2002,73.94
ABW,2003,74.05
ABW,2004,74.18
ABW,2005,74.32
ABW,2006,74.47
ABW,2007,74.62
ABW,2008,74.77
ABW,2009,74.92
ABW,2010,75.06
ABW,2011,75.19
ABW,2012,75.32
ABW,2013,75.46
ABW,2014,75.59
ABW,2015,75.72
ABW,2016,75.85
AUS,1800,34.05
AUS,1801,34.05
AUS,1802,34.05
AUS,1803,34.05
AUS,1804,34.05
AUS,1805,34.05
AUS,1806,34.05
AUS,1807,34.05
AUS,1808,34.05
AUS,1809,34.05
AUS,1810,34.05
AUS,1811,34.05
AUS,1812,34.05
AUS,1813,34.05
AUS,1814,34.05
AUS,1815,34.05
AUS,1816,34.05
AUS,1817,34.05
AUS,1818,34.05
AUS,1819,34.05
AUS,1820,34.05
AUS,1821,34.05
AUS,1822,34.05
AUS,1823,34.05
AUS,1824,34.05
AUS,1825,34.05
AUS,1826,34.05
AUS,1827,34.05
AUS,1828,34.05
AUS,1829,34.05
AUS,1830,34.05
AUS,1831,34.05
AUS,1832,34.05
AUS,1833,34.05
AUS,1834,34.05
AUS,1835,34.05
AUS,1836,34.05
AUS,1837,34.05
AUS,1838,34.05
AUS,1839,34.05
AUS,1840,34.05
AUS,1841,34.05
AUS,1842,34.05
AUS,1843,34.05
AUS,1844,34.05
AUS,1845,34.05
AUS,1846,34.05
AUS,1847,34.05
AUS,1848,34.05
AUS,1849,34.05
AUS,1850,34.05
AUS,1851,34.05
AUS,1852,34.05
AUS,1853,34.05
AUS,1854,34.05
AUS,1855,34.05
AUS,1856,34.05
AUS,1857,34.05
AUS,1858,34.05
AUS,1859,34.05
AUS,1860,34.05
AUS,1861,34.05
AUS,1862,34.05
AUS,1863,34.05
AUS,1864,34.05
AUS,1865,34.05
AUS,1866,34.05
AUS,1867,34.05
AUS,1868,34.05
AUS,1869,34.05
AUS,1870,34.05
AUS,1871,34.58
AUS,1872,35.11
AUS,1873,35.64
AUS,1874,36.17
AUS,1875,36.7
AUS,1876,37.23
AUS,1877,37.75
AUS,1878,38.28
AUS,1879,38.81
AUS,1880,39.34
AUS,1881,39.87
AUS,1882,40.4
AUS,1883,40.93
AUS,1884,41.46
AUS,1885,41.99
AUS,1886,42.52
AUS,1887,43.05
AUS,1888,43.58
AUS,1889,44.11
AUS,1890,44.63
AUS,1891,45.16
AUS,1892,45.69
AUS,1893,46.22
AUS,1894,46.75
AUS,1895,47.28
AUS,1896,47.81
AUS,1897,48.34
AUS,1898,48.87
AUS,1899,49.4
AUS,1900,49.93
AUS,1901,50.46
AUS,1902,50.98
AUS,1903,51.51
AUS,1904,52.04
AUS,1905,52.57
AUS,1906,53.1
AUS,1907,53.63
AUS,1908,54.16
AUS,1909,54.69
AUS,1910,55.22
AUS,1911,55.75
AUS,1912,56.28
AUS,1913,56.81
AUS,1914,57.34
AUS,1915,57.86
AUS,1916,58.39
AUS,1917,58.92
AUS,1918,54.8
AUS,1919,59.98
AUS,1920,60.51
AUS,1921,61.04
AUS,1922,62.89
AUS,1923,61.73
AUS,1924,62.53
AUS,1925,63.22
AUS,1926,62.94
AUS,1927,62.91
AUS,1928,62.96
AUS,1929,63.15
AUS,1930,64.96
AUS,1931,65.39
AUS,1932,65.69
AUS,1933,65.52
AUS,1934,64.88
AUS,1935,65.15
AUS,1936,65.27
AUS,1937,65.83
AUS,1938,65.87
AUS,1939,65.82
AUS,1940,66.26
AUS,1941,66.14
AUS,1942,65.88
AUS,1943,66.4
AUS,1944,68.03
AUS,1945,68.46
AUS,1946,67.97
AUS,1947,68.58
AUS,1948,68.5
AUS,1949,69.12
AUS,1950,69.01
AUS,1951,68.71
AUS,1952,69.11
AUS,1953,69.69
AUS,1954,69.84
AUS,1955,70.16
AUS,1956,70.03
AUS,1957,70.31
AUS,1958,70.86
AUS,1959,70.43
AUS,1960,70.87
AUS,1961,71.14
AUS,1962,70.91
AUS,1963,70.97
AUS,1964,70.63
AUS,1965,70.96
AUS,1966,70.79
AUS,1967,71.07
AUS,1968,70.7
AUS,1969,71.11
AUS,1970,70.78
AUS,1971,71.38
AUS,1972,71.9
AUS,1973,72.11
AUS,1974,71.86
AUS,1975,72.81
AUS,1976,72.84
AUS,1977,73.45
AUS,1978,73.84
AUS,1979,74.4
AUS,1980,74.56
AUS,1981,74.92
AUS,1982,74.7
AUS,1983,75.51
AUS,1984,75.98
AUS,1985,75.41
AUS,1986,76.08
AUS,1987,76.27
AUS,1988,76.3
AUS,1989,76.4
AUS,1990,77
AUS,1991,77.4
AUS,1992,77.6
AUS,1993,77.9
AUS,1994,78.1
AUS,1995,78.3
AUS,1996,78.5
AUS,1997,78.8
AUS,1998,79.2
AUS,1999,79.4
AUS,2000,79.8
AUS,2001,80.1
AUS,2002,80.3
AUS,2003,80.6
AUS,2004,80.9
AUS,2005,81.2
AUS,2006,81.4
AUS,2007,81.5
AUS,2008,81.6
AUS,2009,81.8
AUS,2010,82
AUS,2011,82.2
AUS,2012,82.4
AUS,2013,82.4
AUS,2014,82.3
AUS,2015,82.3
AUS,2016,82.3
AUT,1800,34.4
AUT,1801,34.4
AUT,1802,34.4
AUT,1803,34.4
AUT,1804,34.4
AUT,1805,34.4
AUT,1806,34.4
AUT,1807,34.4
AUT,1808,34.4
AUT,1809,34.4
AUT,1810,34.4
AUT,1811,34.4
AUT,1812,34.4
AUT,1813,34.4
AUT,1814,34.4
AUT,1815,34.4
AUT,1816,34.4
AUT,1817,34.4
AUT,1818,34.4
AUT,1819,34.4
AUT,1820,34.4
AUT,1821,34.4
AUT,1822,34.4
AUT,1823,34.4
AUT,1824,34.4
AUT,1825,34.4
AUT,1826,34.4
AUT,1827,34.4
AUT,1828,34.4
AUT,1829,34.4
AUT,1830,34.4
AUT,1831,34.4
AUT,1832,34.4
AUT,1833,34.4
AUT,1834,34.4
AUT,1835,34.4
AUT,1836,34.4
AUT,1837,34.4
AUT,1838,34.4
AUT,1839,34.4
AUT,1840,34.4
AUT,1841,34.4
AUT,1842,34.4
AUT,1843,34.4
AUT,1844,34.4
AUT,1845,34.4
AUT,1846,34.4
AUT,1847,34.4
AUT,1848,34.4
AUT,1849,34.4
AUT,1850,34.4
AUT,1851,34.4
AUT,1852,34.4
AUT,1853,34.4
AUT,1854,34.4
AUT,1855,34.4
AUT,1856,34.4
AUT,1857,34.4
AUT,1858,34.4
AUT,1859,34.4
AUT,1860,34.4
AUT,1861,34.4
AUT,1862,34.4
AUT,1863,34.4
AUT,1864,34.4
AUT,1865,34.4
AUT,1866,34.4
AUT,1867,34.4
AUT,1868,34.4
AUT,1869,34.4
AUT,1870,34.4
AUT,1871,34.45
AUT,1872,34.51
AUT,1873,34.56
AUT,1874,34.62
AUT,1875,34.67
AUT,1876,34.73
AUT,1877,34.78
AUT,1878,34.84
AUT,1879,34.89
AUT,1880,34.95
AUT,1881,35
AUT,1882,35.23
AUT,1883,35.46
AUT,1884,35.69
AUT,1885,35.92
AUT,1886,36.15
AUT,1887,36.38
AUT,1888,36.61
AUT,1889,36.84
AUT,1890,37.07
AUT,1891,37.3
AUT,1892,37.77
AUT,1893,38.24
AUT,1894,38.71
AUT,1895,39.18
AUT,1896,39.65
AUT,1897,40.12
AUT,1898,40.59
AUT,1899,41.06
AUT,1900,41.53
AUT,1901,42
AUT,1902,41.05
AUT,1903,40.1
AUT,1904,40.73
AUT,1905,41.35
AUT,1906,41.98
AUT,1907,42.6
AUT,1908,43.23
AUT,1909,43.85
AUT,1910,44.48
AUT,1911,45.1
AUT,1912,45.67
AUT,1913,46.24
AUT,1914,46.8
AUT,1915,47.37
AUT,1916,47.94
AUT,1917,48.51
AUT,1918,32.43
AUT,1919,49.64
AUT,1920,50.21
AUT,1921,50.78
AUT,1922,51.34
AUT,1923,51.91
AUT,1924,52.48
AUT,1925,53.05
AUT,1926,53.61
AUT,1927,54.18
AUT,1928,54.75
AUT,1929,55.32
AUT,1930,55.88
AUT,1931,56.45
AUT,1932,56.76
AUT,1933,57.06
AUT,1934,57.36
AUT,1935,57.67
AUT,1936,57.97
AUT,1937,58.27
AUT,1938,58.58
AUT,1939,58.1
AUT,1940,57.8
AUT,1941,56.5
AUT,1942,54.1
AUT,1943,50.2
AUT,1944,39.09
AUT,1945,31.39
AUT,1946,55.99
AUT,1947,61.3
AUT,1948,63.23
AUT,1949,63.42
AUT,1950,64.87
AUT,1951,65.24
AUT,1952,66.78
AUT,1953,67.27
AUT,1954,67.3
AUT,1955,67.58
AUT,1956,67.7
AUT,1957,67.46
AUT,1958,68.46
AUT,1959,68.39
AUT,1960,68.75
AUT,1961,69.72
AUT,1962,69.51
AUT,1963,69.64
AUT,1964,70.13
AUT,1965,69.92
AUT,1966,70.22
AUT,1967,70.1
AUT,1968,70.25
AUT,1969,70.02
AUT,1970,70.07
AUT,1971,70.27
AUT,1972,70.59
AUT,1973,71.16
AUT,1974,71.15
AUT,1975,71.28
AUT,1976,71.77
AUT,1977,72.12
AUT,1978,72.2
AUT,1979,72.51
AUT,1980,72.64
AUT,1981,72.96
AUT,1982,73.12
AUT,1983,73.19
AUT,1984,73.73
AUT,1985,73.95
AUT,1986,74.43
AUT,1987,74.86
AUT,1988,75.34
AUT,1989,75.43
AUT,1990,75.7
AUT,1991,75.8
AUT,1992,76
AUT,1993,76.2
AUT,1994,76.5
AUT,1995,76.8
AUT,1996,77.1
AUT,1997,77.6
AUT,1998,77.8
AUT,1999,78
AUT,2000,78.2
AUT,2001,78.6
AUT,2002,78.8
AUT,2003,79
AUT,2004,79.4
AUT,2005,79.5
AUT,2006,80
AUT,2007,80.1
AUT,2008,80.4
AUT,2009,80.3
AUT,2010,80.5
AUT,2011,80.7
AUT,2012,80.9
AUT,2013,81.1
AUT,2014,81.2
AUT,2015,81.3
AUT,2016,81.4
AZE,1800,29.17
AZE,1801,29.17
AZE,1802,29.17
AZE,1803,29.17
AZE,1804,29.17
AZE,1805,29.17
AZE,1806,29.17
AZE,1807,29.17
AZE,1808,29.17
AZE,1809,29.17
AZE,1810,29.17
AZE,1811,29.17
AZE,1812,29.17
AZE,1813,29.17
AZE,1814,29.17
AZE,1815,29.17
AZE,1816,29.17
AZE,1817,29.17
AZE,1818,29.17
AZE,1819,29.17
AZE,1820,29.17
AZE,1821,29.17
AZE,1822,29.17
AZE,1823,29.17
AZE,1824,29.17
AZE,1825,29.17
AZE,1826,29.17
AZE,1827,29.17
AZE,1828,29.17
AZE,1829,29.17
AZE,1830,29.17
AZE,1831,29.17
AZE,1832,29.17
AZE,1833,29.17
AZE,1834,29.17
AZE,1835,29.17
AZE,1836,29.17
AZE,1837,29.17
AZE,1838,29.17
AZE,1839,29.17
AZE,1840,29.17
AZE,1841,29.17
AZE,1842,29.17
AZE,1843,29.17
AZE,1844,29.17
AZE,1845,29.17
AZE,1846,29.17
AZE,1847,29.17
AZE,1848,29.17
AZE,1849,29.17
AZE,1850,29.17
AZE,1851,29.17
AZE,1852,29.17
AZE,1853,29.17
AZE,1854,29.17
AZE,1855,29.17
AZE,1856,29.17
AZE,1857,29.17
AZE,1858,29.17
AZE,1859,29.17
AZE,1860,29.17
AZE,1861,29.17
AZE,1862,29.17
AZE,1863,29.17
AZE,1864,28.64
AZE,1865,28.12
AZE,1866,27.59
AZE,1867,27.07
AZE,1868,26.55
AZE,1869,26.59
AZE,1870,26.63
AZE,1871,26.68
AZE,1872,26.72
AZE,1873,26.77
AZE,1874,26.97
AZE,1875,27.17
AZE,1876,27.37
AZE,1877,27.57
AZE,1878,27.77
AZE,1879,27.97
AZE,1880,28.17
AZE,1881,28.37
AZE,1882,28.57
AZE,1883,28.77
AZE,1884,28.97
AZE,1885,29.17
AZE,1886,29.37
AZE,1887,29.57
AZE,1888,29.77
AZE,1889,29.97
AZE,1890,30.17
AZE,1891,30.37
AZE,1892,30.57
AZE,1893,30.77
AZE,1894,30.97
AZE,1895,31.17
AZE,1896,31.37
AZE,1897,31.57
AZE,1898,31.4
AZE,1899,31.23
AZE,1900,31.07
AZE,1901,31.32
AZE,1902,31.57
AZE,1903,31.82
AZE,1904,32.07
AZE,1905,32.32
AZE,1906,32.57
AZE,1907,32.82
AZE,1908,33.07
AZE,1909,33.32
AZE,1910,33.57
AZE,1911,36.52
AZE,1912,36.95
AZE,1913,34.78
AZE,1914,34.37
AZE,1915,33.97
AZE,1916,33.97
AZE,1917,30.97
AZE,1918,22
AZE,1919,32
AZE,1920,30
AZE,1921,33
AZE,1922,34
AZE,1923,35.04
AZE,1924,37.54
AZE,1925,36.64
AZE,1926,39.84
AZE,1927,39.17
AZE,1928,40.68
AZE,1929,39.44
AZE,1930,38.75
AZE,1931,37
AZE,1932,34.5
AZE,1933,27
AZE,1934,41.12
AZE,1935,42.67
AZE,1936,44.34
AZE,1937,43.35
AZE,1938,45.04
AZE,1939,47.44
AZE,1940,44.97
AZE,1941,30.31
AZE,1942,26.83
AZE,1943,24.84
AZE,1944,32.06
AZE,1945,42.07
AZE,1946,52.06
AZE,1947,44.07
AZE,1948,52.16
AZE,1949,54.97
AZE,1950,57.29
AZE,1951,57.5
AZE,1952,57.93
AZE,1953,58.36
AZE,1954,58.79
AZE,1955,59.21
AZE,1956,59.63
AZE,1957,60.05
AZE,1958,60.48
AZE,1959,60.9
AZE,1960,61.33
AZE,1961,61.76
AZE,1962,62.2
AZE,1963,62.62
AZE,1964,63.06
AZE,1965,63.49
AZE,1966,63.91
AZE,1967,64.35
AZE,1968,64.75
AZE,1969,65.14
AZE,1970,65.48
AZE,1971,65.75
AZE,1972,65.93
AZE,1973,66.04
AZE,1974,66.05
AZE,1975,66.02
AZE,1976,65.92
AZE,1977,65.8
AZE,1978,65.68
AZE,1979,65.6
AZE,1980,65.55
AZE,1981,65.61
AZE,1982,65.73
AZE,1983,65.92
AZE,1984,66.15
AZE,1985,66.37
AZE,1986,66.48
AZE,1987,66.46
AZE,1988,66.28
AZE,1989,65.98
AZE,1990,65.6
AZE,1991,65.3
AZE,1992,63.7
AZE,1993,64
AZE,1994,63.5
AZE,1995,64.6
AZE,1996,65
AZE,1997,65.3
AZE,1998,65.6
AZE,1999,65.9
AZE,2000,66.5
AZE,2001,67.2
AZE,2002,67.6
AZE,2003,67.6
AZE,2004,67.8
AZE,2005,68.2
AZE,2006,68.7
AZE,2007,69.1
AZE,2008,69.2
AZE,2009,69.7
AZE,2010,70.1
AZE,2011,70.8
AZE,2012,71.5
AZE,2013,72.1
AZE,2014,72.5
AZE,2015,72.9
AZE,2016,73.3
BHS,1800,35.18
BHS,1801,35.18
BHS,1802,35.18
BHS,1803,35.18
BHS,1804,35.18
BHS,1805,35.18
BHS,1806,35.18
BHS,1807,35.18
BHS,1808,35.18
BHS,1809,35.18
BHS,1810,35.18
BHS,1811,35.18
BHS,1812,35.18
BHS,1813,35.18
BHS,1814,35.18
BHS,1815,35.18
BHS,1816,35.18
BHS,1817,35.18
BHS,1818,35.18
BHS,1819,35.18
BHS,1820,35.18
BHS,1821,35.18
BHS,1822,35.18
BHS,1823,35.18
BHS,1824,35.18
BHS,1825,35.18
BHS,1826,35.18
BHS,1827,35.18
BHS,1828,35.18
BHS,1829,35.18
BHS,1830,35.18
BHS,1831,35.18
BHS,1832,35.18
BHS,1833,35.18
BHS,1834,35.18
BHS,1835,35.18
BHS,1836,35.18
BHS,1837,35.18
BHS,1838,35.18
BHS,1839,35.18
BHS,1840,35.18
BHS,1841,35.18
BHS,1842,35.18
BHS,1843,35.18
BHS,1844,35.18
BHS,1845,35.18
BHS,1846,35.18
BHS,1847,35.18
BHS,1848,35.18
BHS,1849,35.18
BHS,1850,35.18
BHS,1851,35.18
BHS,1852,35.18
BHS,1853,35.18
BHS,1854,35.18
BHS,1855,35.18
BHS,1856,35.18
BHS,1857,35.18
BHS,1858,35.18
BHS,1859,35.18
BHS,1860,35.18
BHS,1861,35.18
BHS,1862,35.18
BHS,1863,35.18
BHS,1864,35.18
BHS,1865,35.18
BHS,1866,35.18
BHS,1867,35.18
BHS,1868,35.18
BHS,1869,35.18
BHS,1870,35.18
BHS,1871,35.18
BHS,1872,35.18
BHS,1873,35.18
BHS,1874,35.18
BHS,1875,35.18
BHS,1876,35.18
BHS,1877,35.18
BHS,1878,35.18
BHS,1879,35.18
BHS,1880,35.18
BHS,1881,35.18
BHS,1882,35.18
BHS,1883,35.18
BHS,1884,35.18
BHS,1885,35.18
BHS,1886,35.18
BHS,1887,35.18
BHS,1888,35.18
BHS,1889,35.18
BHS,1890,35.18
BHS,1891,35.18
BHS,1892,35.18
BHS,1893,35.18
BHS,1894,35.18
BHS,1895,35.18
BHS,1896,35.18
BHS,1897,35.18
BHS,1898,35.18
BHS,1899,35.18
BHS,1900,35.18
BHS,1901,35.18
BHS,1902,35.18
BHS,1903,35.18
BHS,1904,35.18
BHS,1905,35.18
BHS,1906,35.18
BHS,1907,35.18
BHS,1908,35.18
BHS,1909,35.18
BHS,1910,35.18
BHS,1911,35.18
BHS,1912,35.18
BHS,1913,35.18
BHS,1914,35.18
BHS,1915,35.18
BHS,1916,35.18
BHS,1917,35.18
BHS,1918,22.82
BHS,1919,35.18
BHS,1920,35.18
BHS,1921,35.18
BHS,1922,36.01
BHS,1923,36.83
BHS,1924,37.66
BHS,1925,38.49
BHS,1926,39.32
