code,year,child_mortality
ARG,1980,43.1
ARG,1981,40
ARG,1982,37.6
ARG,1983,35.8
ARG,1984,34.4
ARG,1985,33.1
ARG,1986,31.9
ARG,1987,30.8
ARG,1988,29.7
ARG,1989,28.6
ARG,1990,27.6
ARG,1991,26.6
ARG,1992,25.7
ARG,1993,24.8
ARG,1994,24.1
ARG,1995,23.4
ARG,1996,22.7
ARG,1997,22
ARG,1998,21.4
ARG,1999,20.8
ARG,2000,20.2
ARG,2001,19.7
ARG,2002,19.2
ARG,2003,18.6
ARG,2004,17.9
ARG,2005,17.1
ARG,2006,16.4
ARG,2007,15.8
ARG,2008,15.4
ARG,2009,15
ARG,2010,14.6
ARG,2011,14.2
ARG,2012,13.8
ARG,2013,13.3
ARG,2014,12.9
ARG,2015,12.5
ARM,1800,371.2
ARM,1801,370.7
ARM,1802,370.2
ARM,1803,369.8
ARM,1804,369.3
ARM,1805,368.8
ARM,1806,368.3
ARM,1807,367.8
ARM,1808,367.3
ARM,1809,366.9
ARM,1810,366.4
ARM,1811,365.9
ARM,1812,365.4
ARM,1813,364.9
ARM,1814,364.5
ARM,1815,364
ARM,1816,363.5
ARM,1817,363
ARM,1818,362.6
ARM,1819,362.1
ARM,1820,361.6
ARM,1821,361.1
ARM,1822,360.7
ARM,1823,360.2
ARM,1824,359.7
ARM,1825,359.3
ARM,1826,358.8
ARM,1827,358.3
ARM,1828,357.9
ARM,1829,357.4
ARM,1830,356.9
ARM,1831,356.4
ARM,1832,356
ARM,1833,355.5
ARM,1834,355.1
ARM,1835,354.6
ARM,1836,354.1
ARM,1837,353.7
ARM,1838,353.2
ARM,1839,352.7
ARM,1840,352.3
ARM,1841,351.8
ARM,1842,351.4
ARM,1843,350.9
ARM,1844,350.4
ARM,1845,350
ARM,1846,349.5
ARM,1847,349.1
ARM,1848,348.6
ARM,1849,348.2
ARM,1850,347.7
ARM,1851,347.2
ARM,1852,346.8
ARM,1853,346.3
ARM,1854,345.9
ARM,1855,345.4
ARM,1856,345
ARM,1857,344.5
ARM,1858,344.1
ARM,1859,343.6
ARM,1860,343.2
ARM,1861,342.7
ARM,1862,342.3
ARM,1863,341.8
ARM,1864,341.4
ARM,1865,340.9
ARM,1866,340.5
ARM,1867,340.1
ARM,1868,339.6
ARM,1869,339.2
ARM,1870,338.7
ARM,1871,338.3
ARM,1872,337.8
ARM,1873,337.4
ARM,1874,337
ARM,1875,336.5
ARM,1876,336.1
ARM,1877,335.6
ARM,1878,335.2
ARM,1879,334.8
ARM,1880,334.3
ARM,1881,333.9
ARM,1882,333.4
ARM,1883,333
ARM,1884,332.6
ARM,1885,332.1
ARM,1886,331.7
ARM,1887,331.3
ARM,1888,330.8
ARM,1889,330.4
ARM,1890,330
ARM,1891,329.6
ARM,1892,329.1
ARM,1893,328.7
ARM,1894,328.3
ARM,1895,327.8
ARM,1896,327.4
ARM,1897,327
ARM,1898,326.5
ARM,1899,326.1
ARM,1900,325.7
ARM,1901,321.8
ARM,1902,318
ARM,1903,314.2
ARM,1904,310.5
ARM,1905,306.8
ARM,1906,303.1
ARM,1907,299.5
ARM,1908,296
ARM,1909,292.4
ARM,1910,289
ARM,1911,285.5
ARM,1912,282.1
ARM,1913,278.8
ARM,1914,275.5
ARM,1915,272.2
ARM,1916,269
ARM,1917,265.8
ARM,1918,262.6
ARM,1919,259.5
ARM,1920,256.4
ARM,1921,253.3
ARM,1922,250.3
ARM,1923,247.4
ARM,1924,244.4
ARM,1925,241.5
ARM,1926,238.7
ARM,1927,235.8
ARM,1928,233
ARM,1929,230.2
ARM,1930,227.5
ARM,1931,219.3
ARM,1932,211.5
ARM,1933,203.9
ARM,1934,196.6
ARM,1935,189.5
ARM,1936,182.7
ARM,1937,176.2
ARM,1938,169.9
ARM,1939,163.8
ARM,1940,157.9
ARM,1941,152.2
ARM,1942,146.8
ARM,1943,141.5
ARM,1944,136.4
ARM,1945,131.6
ARM,1946,126.8
ARM,1947,122.3
ARM,1948,117.9
ARM,1949,113.7
ARM,1950,109.6
ARM,1951,108
ARM,1952,105.2
ARM,1953,102.3
ARM,1954,99.28
ARM,1955,95.57
ARM,1956,92.43
ARM,1957,89.22
ARM,1958,85.95
ARM,1959,82.78
ARM,1960,79.1
ARM,1961,76.08
ARM,1962,73.11
ARM,1963,69.69
ARM,1964,66.85
ARM,1965,63.58
ARM,1966,60.86
ARM,1967,63.13
ARM,1968,65.49
ARM,1969,67.93
ARM,1970,70.47
ARM,1971,73.1
ARM,1972,75.83
ARM,1973,78.66
ARM,1974,81.59
ARM,1975,84.64
ARM,1976,87.8
ARM,1977,84.3
ARM,1978,81
ARM,1979,77.8
ARM,1980,74.8
ARM,1981,71.8
ARM,1982,69.1
ARM,1983,66.4
ARM,1984,63.8
ARM,1985,61.4
ARM,1986,59
ARM,1987,56.6
ARM,1988,81.6
ARM,1989,52
ARM,1990,49.7
ARM,1991,47.4
ARM,1992,45.1
ARM,1993,42.8
ARM,1994,40.6
ARM,1995,38.6
ARM,1996,36.7
ARM,1997,34.9
ARM,1998,33.2
ARM,1999,31.6
ARM,2000,30.1
ARM,2001,28.6
ARM,2002,27.2
ARM,2003,25.9
ARM,2004,24.6
ARM,2005,23.3
ARM,2006,22.2
ARM,2007,21.1
ARM,2008,20
ARM,2009,19
ARM,2010,18
ARM,2011,17.2
ARM,2012,16.3
ARM,2013,15.5
ARM,2014,14.9
ARM,2015,14.2
ABW,1980,26.34
ABW,1981,25.4
ABW,1982,24.6
ABW,1983,23.96
ABW,1984,23.48
ABW,1985,23.14
ABW,1986,22.91
ABW,1987,22.76
ABW,1988,22.62
ABW,1989,22.5
ABW,1990,22.36
ABW,1991,22.23
ABW,1992,22.1
ABW,1993,22
ABW,1994,21.91
ABW,1995,21.83
ABW,1996,21.76
ABW,1997,21.68
ABW,1998,21.6
ABW,1999,21.49
ABW,2000,21.35
ABW,2001,21.15
ABW,2002,20.89
ABW,2003,20.57
ABW,2004,20.2
ABW,2005,19.8
ABW,2006,19.37
ABW,2007,18.95
ABW,2008,18.55
ABW,2009,18.18
ABW,2010,17.84
ABW,2011,17.55
ABW,2012,17.28
ABW,2013,17.03
ABW,2014,16.8
ABW,2015,16.57
AUS,1800,391
AUS,1801,391
AUS,1802,391
AUS,1803,391
AUS,1804,391
AUS,1805,391
AUS,1806,391
AUS,1807,391
AUS,1808,391
AUS,1809,391
AUS,1810,391
AUS,1811,391
AUS,1812,391
AUS,1813,391
AUS,1814,391
AUS,1815,391
AUS,1816,391
AUS,1817,391
AUS,1818,391
AUS,1819,391
AUS,1820,391
AUS,1821,391
AUS,1822,391
AUS,1823,391
AUS,1824,391
AUS,1825,391
AUS,1826,391
AUS,1827,391
AUS,1828,391
AUS,1829,391
AUS,1830,391
AUS,1831,391
AUS,1832,391
AUS,1833,391
AUS,1834,391
AUS,1835,391
AUS,1836,391
AUS,1837,391
AUS,1838,391
AUS,1839,391
AUS,1840,391
AUS,1841,391
AUS,1842,391
AUS,1843,391
AUS,1844,391
AUS,1845,391
AUS,1846,391
AUS,1847,391
AUS,1848,391
AUS,1849,391
AUS,1850,391
AUS,1851,391
AUS,1852,391
AUS,1853,391
AUS,1854,391
AUS,1855,391
AUS,1856,391
AUS,1857,391
AUS,1858,391
AUS,1859,391
AUS,1860,391
AUS,1861,359.7
AUS,1862,330.9
AUS,1863,304.4
AUS,1864,280
AUS,1865,257.6
AUS,1866,236.9
AUS,1867,218
AUS,1868,200.5
AUS,1869,184.4
AUS,1870,169.7
AUS,1871,156.7
AUS,1872,182.8
AUS,1873,175.3
AUS,1874,196
AUS,1875,222.2
AUS,1876,184.7
AUS,1877,199.7
AUS,1878,207.2
AUS,1879,177.2
AUS,1880,180.9
AUS,1881,179.1
AUS,1882,214.7
AUS,1883,188.4
AUS,1884,196
AUS,1885,201.6
AUS,1886,197.8
AUS,1887,179.1
AUS,1888,179.1
AUS,1889,209.1
AUS,1890,162.2
AUS,1891,177.2
AUS,1892,160.4
AUS,1893,179.1
AUS,1894,156.7
AUS,1895,151.1
AUS,1896,175.3
AUS,1897,158.5
AUS,1898,201.6
AUS,1899,179.1
AUS,1900,149.3
AUS,1901,156.7
AUS,1902,162.2
AUS,1903,169.7
AUS,1904,117.2
AUS,1905,117.2
AUS,1906,118.9
AUS,1907,115.4
AUS,1908,110.3
AUS,1909,100.2
AUS,1910,105.3
AUS,1911,93.7
AUS,1912,100.3
AUS,1913,100.4
AUS,1914,98.79
AUS,1915,93.91
AUS,1916,97.25
AUS,1917,75.34
AUS,1918,80.07
AUS,1919,95.76
AUS,1920,95.81
AUS,1921,89.67
AUS,1922,71.5
AUS,1923,80.09
AUS,1924,76.67
AUS,1925,70.37
AUS,1926,70.88
AUS,1927,72.98
AUS,1928,72.31
AUS,1929,68.89
AUS,1930,64.51
AUS,1931,55
AUS,1932,54.32
AUS,1933,54
AUS,1934,58.82
AUS,1935,54.35
AUS,1936,56.63
AUS,1937,51.45
AUS,1938,51.25
AUS,1939,51.3
AUS,1940,51.02
AUS,1941,53.41
AUS,1942,52.42
AUS,1943,51.21
AUS,1944,42.21
AUS,1945,38.68
AUS,1946,39.3
AUS,1947,36.52
AUS,1948,34.65
AUS,1949,32.2
AUS,1950,31.6
AUS,1951,31
AUS,1952,30.3
AUS,1953,29.5
AUS,1954,28.7
AUS,1955,28
AUS,1956,27.3
AUS,1957,26.6
AUS,1958,26
AUS,1959,25.4
AUS,1960,24.8
AUS,1961,24.3
AUS,1962,23.7
AUS,1963,23.2
AUS,1964,22.7
AUS,1965,22.4
AUS,1966,22.1
AUS,1967,22
AUS,1968,21.9
AUS,1969,21.7
AUS,1970,21.4
AUS,1971,20.9
AUS,1972,20.2
AUS,1973,19.4
AUS,1974,18.4
AUS,1975,17.3
AUS,1976,16.2
AUS,1977,15.3
AUS,1978,14.4
AUS,1979,13.6
AUS,1980,13
AUS,1981,12.5
AUS,1982,12.2
AUS,1983,11.9
AUS,1984,11.6
AUS,1985,11.3
AUS,1986,11
AUS,1987,10.6
AUS,1988,10.2
AUS,1989,9.7
AUS,1990,9.2
AUS,1991,8.6
AUS,1992,8.1
AUS,1993,7.7
AUS,1994,7.3
AUS,1995,7
AUS,1996,6.8
AUS,1997,6.6
AUS,1998,6.5
AUS,1999,6.4
AUS,2000,6.2
AUS,2001,6.1
AUS,2002,6
AUS,2003,5.9
AUS,2004,5.9
AUS,2005,5.7
AUS,2006,5.6
AUS,2007,5.4
AUS,2008,5.2
AUS,2009,5
AUS,2010,4.8
AUS,2011,4.5
AUS,2012,4.2
AUS,2013,4
AUS,2014,3.7
AUS,2015,3.5
AUT,1800,387.3
AUT,1801,373
AUT,1802,359.2
AUT,1803,345.9
AUT,1804,333.2
AUT,1805,320.9
AUT,1806,309
AUT,1807,325.3
AUT,1808,315.5
AUT,1809,299.1
AUT,1810,302.4
AUT,1811,307.3
AUT,1812,295.9
AUT,1813,302.4
AUT,1814,326.9
AUT,1815,305.7
AUT,1816,289.3
AUT,1817,292.6
AUT,1818,294.2
AUT,1819,307.3
AUT,1820,299.1
AUT,1821,300.8
AUT,1822,322
AUT,1823,297.5
AUT,1824,312.3
AUT,1825,320.4
AUT,1826,317.1
AUT,1827,294.2
AUT,1828,305.7
AUT,1829,284.4
AUT,1830,385.1
AUT,1831,436.9
AUT,1832,394.8
AUT,1833,422.2
AUT,1834,440.1
AUT,1835,402.9
AUT,1836,383.5
AUT,1837,410.9
AUT,1838,390
AUT,1839,414.1
AUT,1840,396.4
AUT,1841,407.7
AUT,1842,398
AUT,1843,420.6
AUT,1844,373.8
AUT,1845,401.3
AUT,1846,407.7
AUT,1847,403.4
AUT,1848,399.1
AUT,1849,394.8
AUT,1850,407.7
AUT,1851,393.2
AUT,1852,393.2
AUT,1853,368.9
AUT,1854,443.4
AUT,1855,451.5
AUT,1856,391.6
AUT,1857,388.4
AUT,1858,406.1
AUT,1859,412.6
AUT,1860,385.1
AUT,1861,428.7
AUT,1862,406.1
AUT,1863,420.6
AUT,1864,406.1
AUT,1865,438.5
AUT,1866,451.5
AUT,1867,410.9
AUT,1868,402.9
AUT,1869,393.2
AUT,1870,410.9
AUT,1871,414.1
AUT,1872,438.5
AUT,1873,471
AUT,1874,422.2
AUT,1875,394.8
AUT,1876,401.3
AUT,1877,419
AUT,1878,409.3
AUT,1879,390
AUT,1880,406.1
AUT,1881,406.1
AUT,1882,415.7
AUT,1883,410.9
AUT,1884,401.3
AUT,1885,414.1
AUT,1886,406.1
AUT,1887,396.4
AUT,1888,404.5
AUT,1889,383.5
AUT,1890,420.6
AUT,1891,394.8
AUT,1892,420.6
AUT,1893,377
AUT,1894,407.7
AUT,1895,391.6
AUT,1896,373.8
AUT,1897,370.5
AUT,1898,364.1
AUT,1899,356.1
AUT,1900,375.4
AUT,1901,339.9
AUT,1902,351.2
AUT,1903,349.6
AUT,1904,341.5
AUT,1905,375.4
AUT,1906,328.5
AUT,1907,339.9
AUT,1908,323.6
AUT,1909,339.9
AUT,1910,307.3
AUT,1911,336.6
AUT,1912,294.2
AUT,1913,309
AUT,1914,279.4
AUT,1915,354.4
AUT,1916,312.3
AUT,1917,302.4
AUT,1918,313.9
AUT,1919,253.2
AUT,1920,253.2
AUT,1921,253.2
AUT,1922,253.2
AUT,1923,227.8
AUT,1924,201.6
AUT,1925,184.7
AUT,1926,192.2
AUT,1927,196
AUT,1928,186.6
AUT,1929,173.4
AUT,1930,156.7
AUT,1931,154.8
AUT,1932,160.4
AUT,1933,138.4
AUT,1934,134.8
AUT,1935,147.4
AUT,1936,136.6
AUT,1937,134.8
AUT,1938,113.7
AUT,1939,101.8
AUT,1940,103.5
AUT,1941,96.88
AUT,1942,103.5
AUT,1943,112
AUT,1944,127.7
AUT,1945,263.5
AUT,1946,115.4
AUT,1947,104.5
AUT,1948,92.09
AUT,1949,86.87
AUT,1950,75.32
AUT,1951,69.81
AUT,1952,59.54
AUT,1953,56.57
AUT,1954,54.9
AUT,1955,53.3
AUT,1956,51.7
AUT,1957,49.9
AUT,1958,47.8
AUT,1959,45.5
AUT,1960,42.9
AUT,1961,40.2
AUT,1962,37.9
AUT,1963,35.9
AUT,1964,34.2
AUT,1965,32.7
AUT,1966,31.5
AUT,1967,30.5
AUT,1968,29.8
AUT,1969,29.3
AUT,1970,29
AUT,1971,28.7
AUT,1972,28
AUT,1973,26.8
AUT,1974,25.1
AUT,1975,23.1
AUT,1976,21.1
AUT,1977,19.4
AUT,1978,18.1
AUT,1979,17.1
AUT,1980,16.3
AUT,1981,15.5
AUT,1982,14.8
AUT,1983,14.1
AUT,1984,13.3
AUT,1985,12.6
AUT,1986,11.8
AUT,1987,11.1
AUT,1988,10.5
AUT,1989,10
AUT,1990,9.5
AUT,1991,9
AUT,1992,8.5
AUT,1993,8
AUT,1994,7.4
AUT,1995,6.8
AUT,1996,6.4
AUT,1997,6
AUT,1998,5.8
AUT,1999,5.6
AUT,2000,5.5
AUT,2001,5.4
AUT,2002,5.3
AUT,2003,5.2
AUT,2004,5
AUT,2005,4.9
AUT,2006,4.8
AUT,2007,4.6
AUT,2008,4.6
AUT,2009,4.5
AUT,2010,4.4
AUT,2011,4.2
AUT,2012,4
AUT,2013,3.9
AUT,2014,3.7
AUT,2015,3.5
AZE,1800,384
AZE,1801,383.2
AZE,1802,382.4
AZE,1803,381.6
AZE,1804,380.9
AZE,1805,380.1
AZE,1806,379.3
AZE,1807,378.5
AZE,1808,377.8
AZE,1809,377
AZE,1810,376.2
AZE,1811,375.4
AZE,1812,374.7
AZE,1813,373.9
AZE,1814,373.1
AZE,1815,372.4
AZE,1816,371.6
AZE,1817,370.9
AZE,1818,370.1
AZE,1819,369.4
AZE,1820,368.6
AZE,1821,367.8
AZE,1822,367.1
AZE,1823,366.3
AZE,1824,365.6
AZE,1825,364.8
AZE,1826,364.1
AZE,1827,363.4
AZE,1828,362.6
AZE,1829,361.9
AZE,1830,361.1
AZE,1831,360.4
AZE,1832,359.6
AZE,1833,358.9
AZE,1834,358.2
AZE,1835,357.4
AZE,1836,356.7
AZE,1837,356
AZE,1838,355.3
AZE,1839,354.5
AZE,1840,353.8
AZE,1841,353.1
AZE,1842,352.4
AZE,1843,351.6
AZE,1844,350.9
AZE,1845,350.2
AZE,1846,349.5
AZE,1847,348.8
AZE,1848,348.1
AZE,1849,347.4
AZE,1850,346.6
AZE,1851,345.9
AZE,1852,345.2
AZE,1853,344.5
AZE,1854,343.8
AZE,1855,343.1
AZE,1856,342.4
AZE,1857,341.7
AZE,1858,341
AZE,1859,340.3
AZE,1860,339.6
AZE,1861,338.9
AZE,1862,338.2
AZE,1863,337.5
AZE,1864,336.9
AZE,1865,336.2
AZE,1866,335.5
AZE,1867,334.8
AZE,1868,334.1
AZE,1869,333.4
AZE,1870,332.7
AZE,1871,332.1
AZE,1872,331.4
AZE,1873,330.7
AZE,1874,330
AZE,1875,329.4
AZE,1876,328.7
AZE,1877,328
AZE,1878,327.3
AZE,1879,326.7
AZE,1880,326
AZE,1881,325.3
AZE,1882,324.7
AZE,1883,324
AZE,1884,323.3
AZE,1885,322.7
AZE,1886,322
AZE,1887,321.4
AZE,1888,320.7
AZE,1889,320.1
AZE,1890,319.4
AZE,1891,318.7
AZE,1892,318.1
AZE,1893,317.4
AZE,1894,316.8
AZE,1895,316.1
AZE,1896,315.5
AZE,1897,314.9
AZE,1898,314.2
AZE,1899,313.6
AZE,1900,312.9
AZE,1901,309.9
AZE,1902,306.9
AZE,1903,303.9
AZE,1904,300.9
AZE,1905,298
AZE,1906,295.1
AZE,1907,292.2
AZE,1908,289.4
AZE,1909,286.6
AZE,1910,283.8
AZE,1911,281.1
AZE,1912,278.3
AZE,1913,275.6
AZE,1914,272.9
AZE,1915,270.3
AZE,1916,267.7
AZE,1917,265.1
AZE,1918,262.5
AZE,1919,259.9
AZE,1920,257.4
AZE,1921,254.9
AZE,1922,252.4
AZE,1923,250
AZE,1924,247.6
AZE,1925,245.2
AZE,1926,242.8
AZE,1927,240.4
AZE,1928,238.1
AZE,1929,235.8
AZE,1930,233.5
AZE,1931,227.8
AZE,1932,222.3
AZE,1933,216.9
AZE,1934,211.7
AZE,1935,206.5
AZE,1936,201.5
AZE,1937,196.7
AZE,1938,191.9
AZE,1939,187.2
AZE,1940,182.7
AZE,1941,178.3
AZE,1942,173.9
AZE,1943,169.8
AZE,1944,165.7
AZE,1945,161.7
AZE,1946,157.8
AZE,1947,154
AZE,1948,150.3
AZE,1949,146.7
AZE,1950,143.1
AZE,1951,141.3
AZE,1952,137.4
AZE,1953,134.1
AZE,1954,130.7
AZE,1955,127.1
AZE,1956,123.5
AZE,1957,119.7
AZE,1958,115.9
AZE,1959,112.1
AZE,1960,108.4
AZE,1961,104.7
AZE,1962,100.6
AZE,1963,97.06
AZE,1964,93.61
AZE,1965,90.2
AZE,1966,86.86
AZE,1967,83.54
AZE,1968,80.41
AZE,1969,77.44
AZE,1970,75.11
AZE,1971,72.93
AZE,1972,71.36
AZE,1973,74.39
AZE,1974,77.55
AZE,1975,80.85
AZE,1976,84.29
AZE,1977,87.87
AZE,1978,91.6
AZE,1979,95.5
AZE,1980,120.9
AZE,1981,120.5
AZE,1982,108.2
AZE,1983,105.7
AZE,1984,103.3
AZE,1985,101.1
AZE,1986,99
AZE,1987,97.2
AZE,1988,95.8
AZE,1989,94.9
AZE,1990,94.7
AZE,1991,95
AZE,1992,95.4
AZE,1993,95.7
AZE,1994,95.5
AZE,1995,94.3
AZE,1996,92.1
AZE,1997,88.6
AZE,1998,84.2
AZE,1999,79.3
AZE,2000,74
AZE,2001,68.8
AZE,2002,63.8
AZE,2003,59.3
AZE,2004,55.2
AZE,2005,51.7
AZE,2006,48.6
AZE,2007,45.8
AZE,2008,43.3
AZE,2009,41
AZE,2010,39
AZE,2011,37.3
AZE,2012,35.7
AZE,2013,34.2
AZE,2014,32.9
AZE,2015,31.7
BHS,1800,471
BHS,1801,467
BHS,1802,462.9
BHS,1803,458.9
BHS,1804,455
BHS,1805,451.1
BHS,1806,447.1
BHS,1807,443.3
BHS,1808,439.5
BHS,1809,435.7
BHS,1810,431.9
BHS,1811,428.2
BHS,1812,424.5
BHS,1813,420.8
BHS,1814,417.2
BHS,1815,413.6
BHS,1816,410
BHS,1817,406.5
BHS,1818,403
BHS,1819,399.5
BHS,1820,396
BHS,1821,392.6
BHS,1822,389.2
BHS,1823,385.9
BHS,1824,382.5
BHS,1825,379.2
BHS,1826,375.9
BHS,1827,372.7
BHS,1828,369.5
BHS,1829,366.3
BHS,1830,363.1
BHS,1831,360
BHS,1832,356.9
BHS,1833,353.8
BHS,1834,350.7
BHS,1835,347.7
BHS,1836,344.7
BHS,1837,341.7
BHS,1838,338.8
BHS,1839,335.9
BHS,1840,333
BHS,1841,330.1
BHS,1842,327.2
BHS,1843,324.4
BHS,1844,321.6
BHS,1845,318.8
BHS,1846,316.1
BHS,1847,313.4
BHS,1848,310.6
BHS,1849,308
BHS,1850,305.3
BHS,1851,302.7
BHS,1852,300.1
BHS,1853,297.5
BHS,1854,294.9
BHS,1855,292.3
BHS,1856,289.8
BHS,1857,287.3
BHS,1858,284.8
BHS,1859,282.4
BHS,1860,279.9
BHS,1861,277.5
BHS,1862,275.1
BHS,1863,272.8
BHS,1864,270.4
BHS,1865,268.1
BHS,1866,265.7
BHS,1867,263.4
BHS,1868,261.2
BHS,1869,258.9
BHS,1870,256.7
BHS,1871,254.5
BHS,1872,252.3
BHS,1873,250.1
BHS,1874,247.9
BHS,1875,245.8
BHS,1876,243.7
BHS,1877,241.6
BHS,1878,239.5
BHS,1879,237.4
BHS,1880,235.4
BHS,1881,233.3
BHS,1882,231.3
BHS,1883,229.3
BHS,1884,227.3
BHS,1885,225.4
BHS,1886,223.4
BHS,1887,221.5
BHS,1888,219.6
BHS,1889,217.7
BHS,1890,215.8
BHS,1891,213.9
BHS,1892,212.1
BHS,1893,210.3
BHS,1894,208.4
BHS,1895,206.6
BHS,1896,204.9
BHS,1897,203.1
BHS,1898,201.3
BHS,1899,199.6
BHS,1900,197.9
BHS,1901,196.2
BHS,1902,194.5
BHS,1903,192.8
BHS,1904,191.1
BHS,1905,189.5
BHS,1906,187.8
BHS,1907,186.2
BHS,1908,184.6
BHS,1909,183
BHS,1910,181.4
BHS,1911,179.9
BHS,1912,178.3
BHS,1913,176.8
BHS,1914,175.2
BHS,1915,173.7
BHS,1916,172.2
BHS,1917,170.8
BHS,1918,169.3
BHS,1919,167.8
BHS,1920,166.4
BHS,1921,164.9
BHS,1922,163.5
BHS,1923,162.1
BHS,1924,160.7
BHS,1925,159.3
BHS,1926,157.9
BHS,1927,156.6
BHS,1928,155.2
BHS,1929,153.9
BHS,1930,152.5
BHS,1931,151.2
BHS,1932,149.9
BHS,1933,148.6
BHS,1934,147.3
BHS,1935,146.1
BHS,1936,144.8
BHS,1937,143.6
BHS,1938,142.3
BHS,1939,141.1
BHS,1940,139.9
BHS,1941,138.7
BHS,1942,137.5
BHS,1943,136.3
BHS,1944,135.1
BHS,1945,133.9
BHS,1946,132.8
BHS,1947,131.6
BHS,1948,130.5
BHS,1949,129.4
BHS,1950,128.2
BHS,1951,126.6
BHS,1952,123.5
BHS,1953,120.3
BHS,1954,117.1
BHS,1955,113.7
BHS,1956,110.2
BHS,1957,106.7
BHS,1958,103.1
BHS,1959,90.93
BHS,1960,80.21
BHS,1961,70.75
BHS,1962,62.41
BHS,1963,55.05
BHS,1964,48.56
BHS,1965,42.84
BHS,1966,37.79
BHS,1967,33.33
BHS,1968,29.4
BHS,1969,30
BHS,1970,30.6
BHS,1971,31.2
BHS,1972,31.7
BHS,1973,32.1
BHS,1974,32.2
BHS,1975,32.2
BHS,1976,31.9
BHS,1977,31.5
BHS,1978,31
BHS,1979,30.5
BHS,1980,29.9
BHS,1981,29.4
BHS,1982,28.9
BHS,1983,28.6
BHS,1984,28.2
BHS,1985,27.9
BHS,1986,27.3
BHS,1987,26.5
BHS,1988,25.6
BHS,1989,24.6
BHS,1990,23.5
BHS,1991,22.5
BHS,1992,21.6
BHS,1993,20.6
BHS,1994,19.6
BHS,1995,18.7
BHS,1996,17.8
BHS,1997,17
BHS,1998,16.4
BHS,1999,15.9
BHS,2000,15.7
BHS,2001,15.5
BHS,2002,15.5
BHS,2003,15.4
BHS,2004,15.4
BHS,2005,15.3
BHS,2006,15.1
BHS,2007,14.8
BHS,2008,14.5
BHS,2009,14.2
BHS,2010,13.9
BHS,2011,13.5
BHS,2012,13.2
BHS,2013,12.8
BHS,2014,12.4
BHS,2015,12.1
BHR,1800,439.8
BHR,1801,439.8
BHR,1802,439.8
BHR,1803,439.8
BHR,1804,439.8
BHR,1805,439.8
BHR,1806,439.8
BHR,1807,439.8
BHR,1808,439.8
BHR,1809,439.8
BHR,1810,439.8
BHR,1811,439.8
BHR,1812,439.8
BHR,1813,439.8
BHR,1814,439.8
BHR,1815,439.8
BHR,1816,439.8
BHR,1817,439.8
BHR,1818,439.8
BHR,1819,439.8
BHR,1820,439.8
BHR,1821,439.8
BHR,1822,439.8
BHR,1823,439.8
BHR,1824,439.8
BHR,1825,439.8
BHR,1826,439.8
BHR,1827,439.8
BHR,1828,439.8
BHR,1829,439.8
BHR,1830,439.8
BHR,1831,439.8
BHR,1832,439.8
BHR,1833,439.8
BHR,1834,439.8
BHR,1835,439.8
BHR,1836,439.8
BHR,1837,439.8
BHR,1838,439.8
BHR,1839,439.8
BHR,1840,439.8
BHR,1841,439.8
BHR,1842,439.8
BHR,1843,439.8
BHR,1844,439.8
BHR,1845,439.8
BHR,1846,439.8
BHR,1847,439.8
BHR,1848,439.8
BHR,1849,439.8
BHR,1850,439.8
BHR,1851,439.8
BHR,1852,439.8
BHR,1853,439.8
BHR,1854,439.8
BHR,1855,439.8
BHR,1856,439.8
BHR,1857,439.8
BHR,1858,439.8
BHR,1859,439.8
BHR,1860,439.8
BHR,1861,439.8
BHR,1862,439.8
BHR,1863,439.8
BHR,1864,439.8
BHR,1865,439.8
BHR,1866,439.8
BHR,1867,439.8
BHR,1868,439.8
BHR,1869,439.8
BHR,1870,439.8
BHR,1871,439.8
BHR,1872,439.8
BHR,1873,439.8
BHR,1874,439.8
BHR,1875,439.8
BHR,1876,439.8
BHR,1877,439.8
BHR,1878,439.8
BHR,1879,439.8
BHR,1880,439.8
BHR,1881,439.8
BHR,1882,439.8
BHR,1883,439.8
BHR,1884,439.8
BHR,1885,439.8
BHR,1886,439.8
BHR,1887,439.8
BHR,1888,439.8
BHR,1889,439.8
BHR,1890,439.8
BHR,1891,439.8
BHR,1892,439.8
BHR,1893,439.8
BHR,1894,439.8
BHR,1895,439.8
BHR,1896,439.7
BHR,1897,439.6
BHR,1898,439.4
BHR,1899,439.1
BHR,1900,438.8
BHR,1901,438.5
BHR,1902,438
BHR,1903,437.5
BHR,1904,436.9
BHR,1905,436.3
BHR,1906,435.5
BHR,1907,434.8
BHR,1908,433.9
BHR,1909,433
BHR,1910,432
BHR,1911,431
BHR,1912,430
BHR,1913,429
BHR,1914,427.9
BHR,1915,426.9
BHR,1916,425.8
BHR,1917,424.8
BHR,1918,423.7
BHR,1919,422.7
BHR,1920,421.6
BHR,1921,420.6
BHR,1922,419.5
BHR,1923,418.4
BHR,1924,417.4
BHR,1925,416.3
BHR,1926,415.3
BHR,1927,414.2
BHR,1928,413.2
BHR,1929,412.1
BHR,1930,411.1
BHR,1931,410
BHR,1932,408.9
BHR,1933,407.9
BHR,1934,406.8
BHR,1935,405.8
BHR,1936,396.1
BHR,1937,386.7
BHR,1938,376.3
BHR,1939,367.2
BHR,1940,358.3
BHR,1941,349.6
BHR,1942,339.9
BHR,1943,331.4
BHR,1944,323.2
BHR,1945,315
BHR,1946,306
BHR,1947,306
BHR,1948,306
